url,source_file,page_type,title,h1,canonical,index_status,primary_topic,primary_search_intent,author,reviewer,location_target,duplicate_cluster,recommended_action,notes
https://www.workofarttattoo.com/healing_database_tattoo_month_6_las_vegas/,healing_database_tattoo_month_6_las_vegas/code.html,guide,Tattoo Healing Month 6 — What to Expect | Work of Art,Tattoo Healing Month 6 — What to Expect,https://www.workofarttattoo.com/healing_database_tattoo_month_6_las_vegas/,index,tattoo,local service research,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-tattoo-month-6/
https://www.workofarttattoo.com/healing_database_tattoo_timeline_encyclopedia_las_vegas/,healing_database_tattoo_timeline_encyclopedia_las_vegas/code.html,guide,Tattoo Healing Database — Timeline Encyclopedia | Work of Art,Tattoo Healing Database — Timeline Encyclopedia,https://www.workofarttattoo.com/healing_database_tattoo_timeline_encyclopedia_las_vegas/,index,tattoo,local service research,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-tattoo-timeline-encyclopedia/
https://www.workofarttattoo.com/healing_database_tattoo_week_1_las_vegas/,healing_database_tattoo_week_1_las_vegas/code.html,guide,Tattoo Healing Week 1 — What to Expect | Work of Art,Tattoo Healing Week 1 — What to Expect,https://www.workofarttattoo.com/healing_database_tattoo_week_1_las_vegas/,index,tattoo,local service research,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-tattoo-week-1/
https://www.workofarttattoo.com/healing_database_tattoo_week_2_las_vegas/,healing_database_tattoo_week_2_las_vegas/code.html,guide,Tattoo Healing Week 2 — What to Expect | Work of Art,Tattoo Healing Week 2 — What to Expect,https://www.workofarttattoo.com/healing_database_tattoo_week_2_las_vegas/,index,tattoo,local service research,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-tattoo-week-2/
https://www.workofarttattoo.com/healing_database_tattoo_week_3_las_vegas/,healing_database_tattoo_week_3_las_vegas/code.html,guide,Tattoo Healing Week 3 — What to Expect | Work of Art,Tattoo Healing Week 3 — What to Expect,https://www.workofarttattoo.com/healing_database_tattoo_week_3_las_vegas/,index,tattoo,local service research,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-tattoo-week-3/
https://www.workofarttattoo.com/healing_database_tattoo_year_1_las_vegas/,healing_database_tattoo_year_1_las_vegas/code.html,piercing guide,Tattoo Healing Year 1 — What to Expect | Work of Art,Tattoo Healing Year 1 — What to Expect,https://www.workofarttattoo.com/healing_database_tattoo_year_1_las_vegas/,index,piercing,research piercing service,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-tattoo-year-1/
https://www.workofarttattoo.com/healing_database_traditional_day_1_las_vegas/,healing_database_traditional_day_1_las_vegas/code.html,guide,Traditional Tattoo Healing — Day 1 | Work of Art,Traditional Tattoo Healing — Day 1,https://www.workofarttattoo.com/healing_database_traditional_day_1_las_vegas/,index,tattoo,local service research,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-traditional-day-1/
https://www.workofarttattoo.com/healing_database_traditional_day_2_las_vegas/,healing_database_traditional_day_2_las_vegas/code.html,guide,Traditional Tattoo Healing — Day 2 | Work of Art,Traditional Tattoo Healing — Day 2,https://www.workofarttattoo.com/healing_database_traditional_day_2_las_vegas/,index,tattoo,local service research,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-traditional-day-2/
https://www.workofarttattoo.com/healing_database_traditional_day_3_las_vegas/,healing_database_traditional_day_3_las_vegas/code.html,guide,Traditional Tattoo Healing — Day 3 | Work of Art,Traditional Tattoo Healing — Day 3,https://www.workofarttattoo.com/healing_database_traditional_day_3_las_vegas/,index,tattoo,local service research,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-traditional-day-3/
https://www.workofarttattoo.com/healing_database_traditional_day_4_las_vegas/,healing_database_traditional_day_4_las_vegas/code.html,guide,Traditional Tattoo Healing — Day 4 | Work of Art,Traditional Tattoo Healing — Day 4,https://www.workofarttattoo.com/healing_database_traditional_day_4_las_vegas/,index,tattoo,local service research,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-traditional-day-4/
https://www.workofarttattoo.com/healing_database_traditional_month_1_las_vegas/,healing_database_traditional_month_1_las_vegas/code.html,guide,Traditional Tattoo Healing — Month 1 | Work of Art,Traditional Tattoo Healing — Month 1,https://www.workofarttattoo.com/healing_database_traditional_month_1_las_vegas/,index,tattoo,local service research,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-traditional-month-1/
https://www.workofarttattoo.com/healing_database_traditional_month_3_las_vegas/,healing_database_traditional_month_3_las_vegas/code.html,guide,Traditional Tattoo Healing — Month 3 | Work of Art,Traditional Tattoo Healing — Month 3,https://www.workofarttattoo.com/healing_database_traditional_month_3_las_vegas/,index,tattoo,local service research,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-traditional-month-3/
https://www.workofarttattoo.com/healing_database_traditional_month_6_las_vegas/,healing_database_traditional_month_6_las_vegas/code.html,guide,Traditional Tattoo Healing — Month 6 | Work of Art,Traditional Tattoo Healing — Month 6,https://www.workofarttattoo.com/healing_database_traditional_month_6_las_vegas/,index,tattoo,local service research,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-traditional-month-6/
https://www.workofarttattoo.com/healing_database_traditional_tattoos_las_vegas/,healing_database_traditional_tattoos_las_vegas/code.html,guide,Traditional Tattoo Healing Timeline — Las Vegas | Work of Art,Traditional Tattoo Healing — All Stages,https://www.workofarttattoo.com/healing_database_traditional_tattoos_las_vegas/,index,tattoo,local service research,Joshua Cole,Joshua Cole,"Las Vegas, NV",,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-traditional-tattoos/
https://www.workofarttattoo.com/healing_database_traditional_week_1_las_vegas/,healing_database_traditional_week_1_las_vegas/code.html,guide,Traditional Tattoo Healing — Week 1 | Work of Art,Traditional Tattoo Healing — Week 1,https://www.workofarttattoo.com/healing_database_traditional_week_1_las_vegas/,index,tattoo,local service research,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-traditional-week-1/
https://www.workofarttattoo.com/healing_database_traditional_week_2_las_vegas/,healing_database_traditional_week_2_las_vegas/code.html,guide,Traditional Tattoo Healing — Week 2 | Work of Art,Traditional Tattoo Healing — Week 2,https://www.workofarttattoo.com/healing_database_traditional_week_2_las_vegas/,index,tattoo,local service research,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-traditional-week-2/
https://www.workofarttattoo.com/healing_database_traditional_week_3_las_vegas/,healing_database_traditional_week_3_las_vegas/code.html,guide,Traditional Tattoo Healing — Week 3 | Work of Art,Traditional Tattoo Healing — Week 3,https://www.workofarttattoo.com/healing_database_traditional_week_3_las_vegas/,index,tattoo,local service research,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-traditional-week-3/
https://www.workofarttattoo.com/healing_database_traditional_year_1_las_vegas/,healing_database_traditional_year_1_las_vegas/code.html,piercing guide,Traditional Tattoo Healing — Year 1 | Work of Art,Traditional Tattoo Healing — Year 1,https://www.workofarttattoo.com/healing_database_traditional_year_1_las_vegas/,index,piercing,research piercing service,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/healing-database-traditional-year-1/
https://www.workofarttattoo.com/helix-piercing-las-vegas/,helix-piercing-las-vegas/code.html,guide,Helix Piercing Las Vegas | Katelyn Cole | Work of Art,The Complete Helix Piercing Guide,https://www.workofarttattoo.com/helix-piercing-las-vegas/,index,artist,local service research,Joshua Cole,Katelyn Morgen Cole,"Las Vegas, NV",https://www.workofarttattoo.com/helix-piercing-las-vegas/ | https://www.workofarttattoo.com/helix_piercing_las_vegas_authority_guide/,keep,duplicate canonical/title cluster
https://www.workofarttattoo.com/helix_piercing_las_vegas_authority_guide/,helix_piercing_las_vegas_authority_guide/code.html,guide,Helix Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Helix Piercing Guide,https://www.workofarttattoo.com/helix-piercing-las-vegas/,index,artist,local service research,Joshua Cole,Katelyn Morgen Cole,"Las Vegas, NV",https://www.workofarttattoo.com/helix-piercing-las-vegas/ | https://www.workofarttattoo.com/helix_piercing_las_vegas_authority_guide/,redirect to clean URL,canonical differs from file URL; recommended clean URL: https://www.workofarttattoo.com/helix-piercing/; duplicate canonical/title cluster
https://www.workofarttattoo.com/high_nostril_piercing_las_vegas_authority_guide/,high_nostril_piercing_las_vegas_authority_guide/code.html,guide,High Nostril Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete High Nostril Piercing Guide,https://www.workofarttattoo.com/high_nostril_piercing_las_vegas_authority_guide/,index,artist,local service research,Joshua Cole,Katelyn Morgen Cole,"Las Vegas, NV",,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/high-nostril-piercing/
https://www.workofarttattoo.com/home_work_of_art_tattoo_piercing/,home_work_of_art_tattoo_piercing/code.html,piercing guide,Tattoo and Piercing Shop Near the Strip | Work of Art Las Vegas,You're welcome here — questions included.,https://www.workofarttattoo.com/,index,piercing,research piercing service,Joshua Cole,,"Las Vegas, NV",https://www.workofarttattoo.com/ | https://www.workofarttattoo.com/home_work_of_art_tattoo_piercing/,redirect to clean URL,canonical differs from file URL; recommended clean URL: https://www.workofarttattoo.com/home-work-of-art-tattoo-piercing/; duplicate canonical/title cluster
https://www.workofarttattoo.com/how_much_do_tattoos_cost_in_las_vegas_authority_guide/,how_much_do_tattoos_cost_in_las_vegas_authority_guide/code.html,pricing,Tattoo Pricing | Work of Art Las Vegas | Work of Art,How Much Do Tattoos Cost in Las Vegas?,https://www.workofarttattoo.com/how_much_do_tattoos_cost_in_las_vegas_authority_guide/,index,pricing,compare tattoo pricing,Joshua Cole,Joshua Cole,"Las Vegas, NV",,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/tattoos/pricing/
https://www.workofarttattoo.com/how_to_choose_a_tattoo_artist_master_selection_guide_2/,how_to_choose_a_tattoo_artist_master_selection_guide_2/code.html,artist,Choosing a Tattoo Artist — Joshua Cole | Work of Art,The Selection of a Masterpiece,https://www.workofarttattoo.com/how_to_choose_a_tattoo_artist_master_selection_guide_2/,index,artist,view artist portfolio and book,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/how-to-choose-a-tattoo-artist-2/
https://www.workofarttattoo.com/hypodermis_skin_science_las_vegas_authority_guide/,hypodermis_skin_science_las_vegas_authority_guide/code.html,guide,The Hypodermis — Fat Layer & Tattoo Limits | Work of Art,The Hypodermis — Fat Layer & Tattoo Limits,https://www.workofarttattoo.com/hypodermis_skin_science_las_vegas_authority_guide/,index,tattoo,local service research,Joshua Cole,Joshua Cole,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/hypodermis-skin-science/
https://www.workofarttattoo.com/image-license/,image-license/code.html,piercing guide,Image License & Usage | Work of Art Tattoo & Piercing,Image License & Usage,https://www.workofarttattoo.com/image-license/,index,piercing,research piercing service,Joshua Cole,,,,keep,
https://www.workofarttattoo.com/industrial_piercing_las_vegas_authority_guide/,industrial_piercing_las_vegas_authority_guide/code.html,guide,Industrial Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Industrial Piercing Guide,https://www.workofarttattoo.com/industrial_piercing_las_vegas_authority_guide/,index,artist,local service research,Joshua Cole,Katelyn Morgen Cole,"Las Vegas, NV",,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/industrial-piercing/
https://www.workofarttattoo.com/jay_jay_artist_portfolio_authentic_masterpieces/,jay_jay_artist_portfolio_authentic_masterpieces/code.html,artist,Jay Jay | Realism Tattoo Artist Las Vegas | Work of Art,Jay Jay - Professional Artist & Rising Star of Las Vegas Realism,https://www.workofarttattoo.com/jay_jay_artist_portfolio_authentic_masterpieces/,index,artist,view artist portfolio and book,Joshua Cole,,"Las Vegas, NV",,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/jay-jay-artist-portfolio-authenticpieces/
https://www.workofarttattoo.com/joshua_oil_painting_black_grey_tattoo_aging_las_vegas/,joshua_oil_painting_black_grey_tattoo_aging_las_vegas/code.html,guide,Why Oil Painting Training Shapes How My Black & Grey Tattoos Age | Work of Art,Why Oil Painting Training Shapes How My Black & Grey Tattoos Age,https://www.workofarttattoo.com/joshua_oil_painting_black_grey_tattoo_aging_las_vegas/,index,artist,local service research,Joshua Cole,,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/joshua-oil-painting-black-grey-tattoo-aging/
https://www.workofarttattoo.com/katelyn_anatomy_matters_las_vegas_authority_guide/,katelyn_anatomy_matters_las_vegas_authority_guide/code.html,guide,Why Anatomy Matters | Work of Art,Why Anatomy Matters,https://www.workofarttattoo.com/katelyn_anatomy_matters_las_vegas_authority_guide/,index,artist,local service research,Joshua Cole,,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/katelyn-anatomy-matters/
https://www.workofarttattoo.com/katelyn_butterfly_backs_truth_las_vegas_authority_guide/,katelyn_butterfly_backs_truth_las_vegas_authority_guide/code.html,guide,The Truth About Butterfly Backs | Work of Art,The Truth About Butterfly Backs,https://www.workofarttattoo.com/katelyn_butterfly_backs_truth_las_vegas_authority_guide/,index,artist,local service research,Joshua Cole,,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/katelyn-butterfly-backs-truth/
https://www.workofarttattoo.com/katelyn_cole_piercing_authority_hub_las_vegas/,katelyn_cole_piercing_authority_hub_las_vegas/code.html,guide,Female Piercer Las Vegas | Katelyn Cole Piercing Authority,Katelyn Cole — Female Piercer and Piercing Authority,https://www.workofarttattoo.com/katelyn_cole_piercing_authority_hub_las_vegas/,index,artist,local service research,Joshua Cole,Katelyn Morgen Cole,"Las Vegas, NV",,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/katelyn-cole-piercing/
https://www.workofarttattoo.com/katelyn_downsizing_jewelry_las_vegas_authority_guide/,katelyn_downsizing_jewelry_las_vegas_authority_guide/code.html,guide,Downsizing Jewelry | Work of Art,Downsizing Jewelry,https://www.workofarttattoo.com/katelyn_downsizing_jewelry_las_vegas_authority_guide/,index,artist,local service research,Joshua Cole,,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/katelyn-downsizing-jewelry/
https://www.workofarttattoo.com/katelyn_ear_curation_las_vegas_authority_guide/,katelyn_ear_curation_las_vegas_authority_guide/code.html,guide,How I Curate Ears | Work of Art,How I Curate Ears,https://www.workofarttattoo.com/katelyn_ear_curation_las_vegas_authority_guide/,index,artist,local service research,Joshua Cole,,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/katelyn-ear-curation/
https://www.workofarttattoo.com/katelyn_gold_vs_titanium_las_vegas_authority_guide/,katelyn_gold_vs_titanium_las_vegas_authority_guide/code.html,guide,Gold vs Titanium | Work of Art,Gold vs Titanium,https://www.workofarttattoo.com/katelyn_implant_grade_titanium_las_vegas_authority_guide/,index,artist,local service research,Joshua Cole,,,https://www.workofarttattoo.com/katelyn_gold_vs_titanium_las_vegas_authority_guide/ | https://www.workofarttattoo.com/katelyn_implant_grade_titanium_las_vegas_authority_guide/,redirect to clean URL,canonical differs from file URL; recommended clean URL: https://www.workofarttattoo.com/katelyn-gold-vs-titanium/; duplicate canonical/title cluster
https://www.workofarttattoo.com/katelyn_implant_grade_titanium_las_vegas_authority_guide/,katelyn_implant_grade_titanium_las_vegas_authority_guide/code.html,guide,Why I Only Use Implant-Grade Titanium | Work of Art,Why I Only Use Implant-Grade Titanium,https://www.workofarttattoo.com/katelyn_implant_grade_titanium_las_vegas_authority_guide/,index,artist,local service research,Joshua Cole,,,https://www.workofarttattoo.com/katelyn_gold_vs_titanium_las_vegas_authority_guide/ | https://www.workofarttattoo.com/katelyn_implant_grade_titanium_las_vegas_authority_guide/,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/katelyn-implant-grade-titanium/; duplicate canonical/title cluster
https://www.workofarttattoo.com/katelyn_piercing_minors_las_vegas_authority_guide/,katelyn_piercing_minors_las_vegas_authority_guide/code.html,guide,How I Pierce Minors | Work of Art,How I Pierce Minors,https://www.workofarttattoo.com/katelyn_piercing_minors_las_vegas_authority_guide/,index,artist,local service research,Joshua Cole,,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/katelyn-piercing-minors/
https://www.workofarttattoo.com/katelyn_sleeping_on_helix_las_vegas_authority_guide/,katelyn_sleeping_on_helix_las_vegas_authority_guide/code.html,guide,Sleeping on a Helix | Work of Art,Sleeping on a Helix,https://www.workofarttattoo.com/katelyn_sleeping_on_helix_las_vegas_authority_guide/,index,artist,local service research,Joshua Cole,,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/katelyn-sleeping-on-helix/
https://www.workofarttattoo.com/katelyn_threadless_jewelry_las_vegas_authority_guide/,katelyn_threadless_jewelry_las_vegas_authority_guide/code.html,guide,Threadless Jewelry Explained | Work of Art,Threadless Jewelry Explained,https://www.workofarttattoo.com/katelyn_threadless_jewelry_las_vegas_authority_guide/,index,artist,local service research,Joshua Cole,,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/katelyn-threadless-jewelry/
https://www.workofarttattoo.com/katelyn_why_piercings_reject_las_vegas_authority_guide/,katelyn_why_piercings_reject_las_vegas_authority_guide/code.html,guide,Why Some Piercings Reject | Work of Art,Why Some Piercings Reject,https://www.workofarttattoo.com/katelyn_why_piercings_reject_las_vegas_authority_guide/,index,artist,local service research,Joshua Cole,,,,redirect to clean URL,recommended clean URL: https://www.workofarttattoo.com/katelyn-why-piercings-reject/
https://www.workofarttattoo.com/knowledge/,knowledge/code.html,piercing guide,Tattoo & Piercing Knowledge Base | Work of Art Las Vegas,Knowledge Base,https://www.workofarttattoo.com/knowledge/,index,piercing,research piercing service,,,"Las Vegas, NV",,keep,
https://www.workofarttattoo.com/knowledge/best-soap-for-tattoo-aftercare/,knowledge/best-soap-for-tattoo-aftercare/code.html,guide,What soap is safe for washing a new tattoo? | Work of Art Knowledge,What soap is safe for washing a new tattoo?,https://www.workofarttattoo.com/knowledge/best-soap-for-tattoo-aftercare/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/black-and-grey-realism-explained/,knowledge/black-and-grey-realism-explained/code.html,guide,What is black and grey realism tattooing? | Work of Art Knowledge,What is black and grey realism tattooing?,https://www.workofarttattoo.com/knowledge/black-and-grey-realism-explained/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/can-you-get-tattoo-while-breastfeeding/,knowledge/can-you-get-tattoo-while-breastfeeding/code.html,guide,Is it safe to get a tattoo while breastfeeding? | Work of Art Knowledge,Is it safe to get a tattoo while breastfeeding?,https://www.workofarttattoo.com/knowledge/can-you-get-tattoo-while-breastfeeding/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/can-you-swim-after-ear-piercing/,knowledge/can-you-swim-after-ear-piercing/code.html,piercing guide,When can I swim after a new ear piercing? | Work of Art Knowledge,When can I swim after a new ear piercing?,https://www.workofarttattoo.com/knowledge/can-you-swim-after-ear-piercing/,index,piercing,research piercing service,,,,,keep,
https://www.workofarttattoo.com/knowledge/cover-up-tattoo-consultation-what-happens/,knowledge/cover-up-tattoo-consultation-what-happens/code.html,guide,What happens at a cover-up tattoo consultation? | Work of Art Knowledge,What happens at a cover-up tattoo consultation?,https://www.workofarttattoo.com/knowledge/cover-up-tattoo-consultation-what-happens/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/ear-curation-multiple-piercings-planning/,knowledge/ear-curation-multiple-piercings-planning/code.html,piercing guide,What is ear curation and how are multiple piercings planned? | Work of Art Knowledge,What is ear curation and how are multiple piercings planned?,https://www.workofarttattoo.com/knowledge/ear-curation-multiple-piercings-planning/,index,piercing,research piercing service,,,,,keep,
https://www.workofarttattoo.com/knowledge/fine-line-tattoo-longevity/,knowledge/fine-line-tattoo-longevity/code.html,guide,Do fine line tattoos last? | Work of Art Knowledge,Do fine line tattoos last?,https://www.workofarttattoo.com/knowledge/fine-line-tattoo-longevity/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/fine-line-tattoo-pain-level/,knowledge/fine-line-tattoo-pain-level/code.html,guide,Do fine line tattoos hurt less? | Work of Art Knowledge,Do fine line tattoos hurt less?,https://www.workofarttattoo.com/knowledge/fine-line-tattoo-pain-level/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/first-tattoo-tips-before-you-book/,knowledge/first-tattoo-tips-before-you-book/code.html,guide,What should I know before my first tattoo? | Work of Art Knowledge,What should I know before my first tattoo?,https://www.workofarttattoo.com/knowledge/first-tattoo-tips-before-you-book/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/how-dark-can-cover-up-tattoo-be/,knowledge/how-dark-can-cover-up-tattoo-be/code.html,guide,How dark can a cover-up tattoo be compared to the old tattoo? | Work of Art Knowledge,How dark can a cover-up tattoo be compared to the old tattoo?,https://www.workofarttattoo.com/knowledge/how-dark-can-cover-up-tattoo-be/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/how-long-piercing-heals/,knowledge/how-long-piercing-heals/code.html,piercing guide,How long do ear piercings take to heal? | Work of Art Knowledge,How long do ear piercings take to heal?,https://www.workofarttattoo.com/knowledge/how-long-piercing-heals/,index,piercing,research piercing service,,,,,keep,
https://www.workofarttattoo.com/knowledge/how-long-tattoo-session-last/,knowledge/how-long-tattoo-session-last/code.html,guide,How long does a tattoo session usually last? | Work of Art Knowledge,How long does a tattoo session usually last?,https://www.workofarttattoo.com/knowledge/how-long-tattoo-session-last/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/how-much-does-tattoo-cost-las-vegas/,knowledge/how-much-does-tattoo-cost-las-vegas/code.html,pricing,How much do tattoos cost in Las Vegas? | Work of Art Knowledge,How much do tattoos cost in Las Vegas?,https://www.workofarttattoo.com/knowledge/how-much-does-tattoo-cost-las-vegas/,index,pricing,compare tattoo pricing,,,"Las Vegas, NV",,keep,
https://www.workofarttattoo.com/knowledge/how-often-wash-new-tattoo/,knowledge/how-often-wash-new-tattoo/code.html,guide,How often should I wash a new tattoo? | Work of Art Knowledge,How often should I wash a new tattoo?,https://www.workofarttattoo.com/knowledge/how-often-wash-new-tattoo/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/how-to-compare-tattoo-studios/,knowledge/how-to-compare-tattoo-studios/code.html,guide,How should I compare tattoo studios in Las Vegas? | Work of Art Knowledge,How should I compare tattoo studios in Las Vegas?,https://www.workofarttattoo.com/knowledge/how-to-compare-tattoo-studios/,index,tattoo,local service research,,,"Las Vegas, NV",,keep,
https://www.workofarttattoo.com/knowledge/implant-grade-titanium-vs-surgical-steel/,knowledge/implant-grade-titanium-vs-surgical-steel/code.html,piercing guide,What is the difference between titanium and surgical steel piercing jewelry? | Work of Art Knowledge,What is the difference between titanium and surgical steel piercing jewelry?,https://www.workofarttattoo.com/knowledge/implant-grade-titanium-vs-surgical-steel/,index,piercing,research piercing service,Katelyn Cole,,,,keep,
https://www.workofarttattoo.com/knowledge/least-painful-tattoo-placements/,knowledge/least-painful-tattoo-placements/code.html,guide,What are the least painful tattoo placements? | Work of Art Knowledge,What are the least painful tattoo placements?,https://www.workofarttattoo.com/knowledge/least-painful-tattoo-placements/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/luxury-studio-vs-strip-walk-in/,knowledge/luxury-studio-vs-strip-walk-in/code.html,guide,How is a premium tattoo studio different from a Strip walk-in shop? | Work of Art Knowledge,How is a premium tattoo studio different from a Strip walk-in shop?,https://www.workofarttattoo.com/knowledge/luxury-studio-vs-strip-walk-in/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/most-painful-tattoo-placements/,knowledge/most-painful-tattoo-placements/code.html,guide,What are the most painful places to get a tattoo? | Work of Art Knowledge,What are the most painful places to get a tattoo?,https://www.workofarttattoo.com/knowledge/most-painful-tattoo-placements/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/piercing-bump-vs-infection/,knowledge/piercing-bump-vs-infection/code.html,piercing guide,Is a bump on my piercing an infection or irritation? | Work of Art Knowledge,Is a bump on my piercing an infection or irritation?,https://www.workofarttattoo.com/knowledge/piercing-bump-vs-infection/,index,piercing,research piercing service,,,,,keep,
https://www.workofarttattoo.com/knowledge/sleeping-with-new-tattoo-tips/,knowledge/sleeping-with-new-tattoo-tips/code.html,guide,How should I sleep with a new tattoo? | Work of Art Knowledge,How should I sleep with a new tattoo?,https://www.workofarttattoo.com/knowledge/sleeping-with-new-tattoo-tips/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/sleeve-tattoo-how-many-sessions/,knowledge/sleeve-tattoo-how-many-sessions/code.html,guide,How many sessions does a full sleeve tattoo take? | Work of Art Knowledge,How many sessions does a full sleeve tattoo take?,https://www.workofarttattoo.com/knowledge/sleeve-tattoo-how-many-sessions/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/tattoo-aftercare-lotion-vs-ointment/,knowledge/tattoo-aftercare-lotion-vs-ointment/code.html,guide,Should I use lotion or ointment on a healing tattoo? | Work of Art Knowledge,Should I use lotion or ointment on a healing tattoo?,https://www.workofarttattoo.com/knowledge/tattoo-aftercare-lotion-vs-ointment/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/tattoo-aging-and-fading-over-time/,knowledge/tattoo-aging-and-fading-over-time/code.html,guide,Do tattoos fade as you age? | Work of Art Knowledge,Do tattoos fade as you age?,https://www.workofarttattoo.com/knowledge/tattoo-aging-and-fading-over-time/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/tattoo-and-blood-donation-wait/,knowledge/tattoo-and-blood-donation-wait/code.html,guide,How long after a tattoo must I wait to donate blood? | Work of Art Knowledge,How long after a tattoo must I wait to donate blood?,https://www.workofarttattoo.com/knowledge/tattoo-and-blood-donation-wait/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/tattoo-consultation-what-to-bring/,knowledge/tattoo-consultation-what-to-bring/code.html,guide,What should I bring to a tattoo consultation? | Work of Art Knowledge,What should I bring to a tattoo consultation?,https://www.workofarttattoo.com/knowledge/tattoo-consultation-what-to-bring/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/tattoo-cover-up-laser-first/,knowledge/tattoo-cover-up-laser-first/code.html,guide,Do I need laser removal before a cover-up tattoo? | Work of Art Knowledge,Do I need laser removal before a cover-up tattoo?,https://www.workofarttattoo.com/knowledge/tattoo-cover-up-laser-first/,index,tattoo,local service research,,,,,keep,
https://www.workofarttattoo.com/knowledge/tattoo-deposit-policy-why-required/,knowledge/tattoo-deposit-policy-why-required/code.html,guide,Why do tattoo shops require a deposit? | Work of Art Knowledge,Why do tattoo shops require a deposit?,https://www.workofarttattoo.com/knowledge/tattoo-deposit-policy-why-required/,index,tattoo,local service research,,,,,keep,
