url,route,title,h1,indexable,unique_search_intent,unique_firsthand_information,original_studio_imagery,original_artist_commentary,unique_factual_information,inbound_internal_links_estimate,overlap_bucket,commercial_usefulness,local_usefulness,deserves_to_exist_without_google,problems,recommendation,canonical,internal_links_out
https://www.workofarttattoo.com/helix-piercing-las-vegas/,/helix-piercing-las-vegas/,Helix Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Helix Piercing Guide,yes,ear piercing placement,yes,yes,yes,yes,pending graph pass,ear piercing placement,yes,yes,yes,,KEEP,https://www.workofarttattoo.com/helix-piercing-las-vegas/,68
https://www.workofarttattoo.com/helix_piercing_las_vegas_authority_guide/,/helix_piercing_las_vegas_authority_guide/,Helix Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Helix Piercing Guide,yes,ear piercing placement,yes,yes,yes,yes,pending graph pass,ear piercing placement,yes,yes,yes,,KEEP,https://www.workofarttattoo.com/helix-piercing-las-vegas/,68
https://www.workofarttattoo.com/high_nostril_piercing_las_vegas_authority_guide/,/high_nostril_piercing_las_vegas_authority_guide/,High Nostril Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete High Nostril Piercing Guide,yes,facial piercing placement,yes,yes,yes,yes,pending graph pass,facial piercing placement,yes,yes,yes,,KEEP,https://www.workofarttattoo.com/high_nostril_piercing_las_vegas_authority_guide/,65
https://www.workofarttattoo.com/home_work_of_art_tattoo_piercing/,/home_work_of_art_tattoo_piercing/,Work of Art Tattoo & Piercing | Las Vegas | Walk-Ins on E. Tropicana,Tattoo & Piercing Studio in Las Vegas,yes,piercing commercial hub,yes,yes,yes,yes,pending graph pass,piercing commercial hub,yes,yes,yes,tattoo proof image,FIX,https://www.workofarttattoo.com/,67
https://www.workofarttattoo.com/how_much_do_tattoos_cost_in_las_vegas_authority_guide/,/how_much_do_tattoos_cost_in_las_vegas_authority_guide/,Tattoo Pricing — Joshua Cole | Work of Art Las Vegas | Work of Art,How Much Do Tattoos Cost in Las Vegas?,yes,piercing commercial hub,yes,yes,yes,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,KEEP,https://www.workofarttattoo.com/how_much_do_tattoos_cost_in_las_vegas_authority_guide/,58
https://www.workofarttattoo.com/how_to_choose_a_tattoo_artist_master_selection_guide_2/,/how_to_choose_a_tattoo_artist_master_selection_guide_2/,Choosing a Tattoo Artist — Joshua Cole | Work of Art,The Selection of a Masterpiece,yes,piercing commercial hub,yes,yes,yes,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,KEEP,https://www.workofarttattoo.com/how_to_choose_a_tattoo_artist_master_selection_guide_2/,57
https://www.workofarttattoo.com/hypodermis_skin_science_las_vegas_authority_guide/,/hypodermis_skin_science_las_vegas_authority_guide/,The Hypodermis — Fat Layer & Tattoo Limits | Work of Art,The Hypodermis — Fat Layer & Tattoo Limits,yes,piercing commercial hub,yes,yes,yes,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,KEEP,https://www.workofarttattoo.com/hypodermis_skin_science_las_vegas_authority_guide/,59
https://www.workofarttattoo.com/image-license/,/image-license/,Image License & Usage | Work of Art Tattoo & Piercing,Image License & Usage,yes,piercing commercial hub,yes,no,partial,partial,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/image-license/,6
https://www.workofarttattoo.com/industrial_piercing_las_vegas_authority_guide/,/industrial_piercing_las_vegas_authority_guide/,Industrial Piercing — Katelyn Cole | Work of Art Las Vegas | Work of Art,The Complete Industrial Piercing Guide,yes,ear piercing placement,yes,yes,yes,yes,pending graph pass,ear piercing placement,yes,yes,yes,,KEEP,https://www.workofarttattoo.com/industrial_piercing_las_vegas_authority_guide/,65
https://www.workofarttattoo.com/jay_jay_artist_portfolio_authentic_masterpieces/,/jay_jay_artist_portfolio_authentic_masterpieces/,Jay Jay | Realism Tattoo Artist Las Vegas | Work of Art,Jay Jay - Professional Artist & Rising Star of Las Vegas Realism,yes,piercing commercial hub,yes,yes,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,KEEP,https://www.workofarttattoo.com/jay_jay_artist_portfolio_authentic_masterpieces/,62
https://www.workofarttattoo.com/joshua_oil_painting_black_grey_tattoo_aging_las_vegas/,/joshua_oil_painting_black_grey_tattoo_aging_las_vegas/,Why Oil Painting Training Shapes How My Black & Grey Tattoos Age | Work of Art,Why Oil Painting Training Shapes How My Black & Grey Tattoos Age,yes,piercing commercial hub,yes,no,yes,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/joshua_oil_painting_black_grey_tattoo_aging_las_vegas/,56
https://www.workofarttattoo.com/katelyn_anatomy_matters_las_vegas_authority_guide/,/katelyn_anatomy_matters_las_vegas_authority_guide/,Why Anatomy Matters | Work of Art,Why Anatomy Matters,yes,Katelyn piercing entity,yes,yes,yes,yes,pending graph pass,Katelyn piercing entity,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/katelyn_anatomy_matters_las_vegas_authority_guide/,58
https://www.workofarttattoo.com/katelyn_butterfly_backs_truth_las_vegas_authority_guide/,/katelyn_butterfly_backs_truth_las_vegas_authority_guide/,The Truth About Butterfly Backs | Work of Art,The Truth About Butterfly Backs,yes,piercing jewelry/downsizing,yes,yes,yes,yes,pending graph pass,piercing jewelry/downsizing,yes,yes,yes,,KEEP,https://www.workofarttattoo.com/katelyn_butterfly_backs_truth_las_vegas_authority_guide/,58
https://www.workofarttattoo.com/katelyn_cole_piercing_authority_hub_las_vegas/,/katelyn_cole_piercing_authority_hub_las_vegas/,Katelyn Cole — Piercing Topics | Work of Art,Katelyn Cole — Piercing Topics,yes,Katelyn piercing entity,yes,no,yes,yes,pending graph pass,Katelyn piercing entity,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/katelyn_cole_piercing_authority_hub_las_vegas/,68
https://www.workofarttattoo.com/katelyn_downsizing_jewelry_las_vegas_authority_guide/,/katelyn_downsizing_jewelry_las_vegas_authority_guide/,Downsizing Jewelry | Work of Art,Downsizing Jewelry,yes,piercing jewelry/downsizing,yes,yes,yes,yes,pending graph pass,piercing jewelry/downsizing,yes,yes,yes,,KEEP,https://www.workofarttattoo.com/katelyn_downsizing_jewelry_las_vegas_authority_guide/,59
https://www.workofarttattoo.com/katelyn_ear_curation_las_vegas_authority_guide/,/katelyn_ear_curation_las_vegas_authority_guide/,How I Curate Ears | Work of Art,How I Curate Ears,yes,ear piercing placement,yes,yes,yes,yes,pending graph pass,ear piercing placement,yes,yes,yes,,KEEP,https://www.workofarttattoo.com/katelyn_ear_curation_las_vegas_authority_guide/,58
https://www.workofarttattoo.com/katelyn_gold_vs_titanium_las_vegas_authority_guide/,/katelyn_gold_vs_titanium_las_vegas_authority_guide/,Gold vs Titanium | Work of Art,Gold vs Titanium,yes,Katelyn piercing entity,yes,yes,yes,yes,pending graph pass,Katelyn piercing entity,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/katelyn_gold_vs_titanium_las_vegas_authority_guide/,58
https://www.workofarttattoo.com/katelyn_implant_grade_titanium_las_vegas_authority_guide/,/katelyn_implant_grade_titanium_las_vegas_authority_guide/,How I Choose Starter Jewelry | Work of Art,How I Choose Starter Jewelry,yes,piercing jewelry/downsizing,yes,yes,yes,yes,pending graph pass,piercing jewelry/downsizing,yes,yes,yes,,KEEP,https://www.workofarttattoo.com/katelyn_implant_grade_titanium_las_vegas_authority_guide/,58
https://www.workofarttattoo.com/katelyn_piercing_minors_las_vegas_authority_guide/,/katelyn_piercing_minors_las_vegas_authority_guide/,How I Pierce Minors | Work of Art,How I Pierce Minors,yes,Katelyn piercing entity,yes,yes,yes,yes,pending graph pass,Katelyn piercing entity,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/katelyn_piercing_minors_las_vegas_authority_guide/,58
https://www.workofarttattoo.com/katelyn_sleeping_on_helix_las_vegas_authority_guide/,/katelyn_sleeping_on_helix_las_vegas_authority_guide/,Sleeping on a Helix | Work of Art,Sleeping on a Helix,yes,ear piercing placement,yes,yes,partial,yes,pending graph pass,ear piercing placement,yes,yes,yes,,KEEP,https://www.workofarttattoo.com/katelyn_sleeping_on_helix_las_vegas_authority_guide/,58
https://www.workofarttattoo.com/katelyn_threadless_jewelry_las_vegas_authority_guide/,/katelyn_threadless_jewelry_las_vegas_authority_guide/,Threadless Jewelry Explained | Work of Art,Threadless Jewelry Explained,yes,piercing jewelry/downsizing,yes,yes,yes,yes,pending graph pass,piercing jewelry/downsizing,yes,yes,yes,,KEEP,https://www.workofarttattoo.com/katelyn_threadless_jewelry_las_vegas_authority_guide/,58
https://www.workofarttattoo.com/katelyn_why_piercings_reject_las_vegas_authority_guide/,/katelyn_why_piercings_reject_las_vegas_authority_guide/,Why Some Piercings Reject | Work of Art,Why Some Piercings Reject,yes,Katelyn piercing entity,yes,yes,yes,yes,pending graph pass,Katelyn piercing entity,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/katelyn_why_piercings_reject_las_vegas_authority_guide/,58
https://www.workofarttattoo.com/knowledge/best-soap-for-tattoo-aftercare/,/knowledge/best-soap-for-tattoo-aftercare/,What soap is safe for washing a new tattoo? | Work of Art Knowledge,What soap is safe for washing a new tattoo?,yes,piercing aftercare/healing,partial,no,partial,yes,pending graph pass,piercing aftercare/healing,yes,partial,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/best-soap-for-tattoo-aftercare/,5
https://www.workofarttattoo.com/knowledge/black-and-grey-realism-explained/,/knowledge/black-and-grey-realism-explained/,What is black and grey realism tattooing? | Work of Art Knowledge,What is black and grey realism tattooing?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/black-and-grey-realism-explained/,6
https://www.workofarttattoo.com/knowledge/can-you-get-tattoo-while-breastfeeding/,/knowledge/can-you-get-tattoo-while-breastfeeding/,Is it safe to get a tattoo while breastfeeding? | Work of Art Knowledge,Is it safe to get a tattoo while breastfeeding?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/can-you-get-tattoo-while-breastfeeding/,5
https://www.workofarttattoo.com/knowledge/can-you-swim-after-ear-piercing/,/knowledge/can-you-swim-after-ear-piercing/,When can I swim after a new ear piercing? | Work of Art Knowledge,When can I swim after a new ear piercing?,yes,piercing commercial hub,yes,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/can-you-swim-after-ear-piercing/,6
https://www.workofarttattoo.com/knowledge/,/knowledge/,Tattoo & Piercing Knowledge Base | Work of Art Las Vegas,Knowledge Base,yes,piercing commercial hub,yes,no,yes,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/,53
https://www.workofarttattoo.com/knowledge/cover-up-tattoo-consultation-what-happens/,/knowledge/cover-up-tattoo-consultation-what-happens/,What happens at a cover-up tattoo consultation? | Work of Art Knowledge,What happens at a cover-up tattoo consultation?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/cover-up-tattoo-consultation-what-happens/,6
https://www.workofarttattoo.com/knowledge/ear-curation-multiple-piercings-planning/,/knowledge/ear-curation-multiple-piercings-planning/,What is ear curation and how are multiple piercings planned? | Work of Art Knowledge,What is ear curation and how are multiple piercings planned?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/ear-curation-multiple-piercings-planning/,6
https://www.workofarttattoo.com/knowledge/fine-line-tattoo-longevity/,/knowledge/fine-line-tattoo-longevity/,Do fine line tattoos last? | Work of Art Knowledge,Do fine line tattoos last?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/fine-line-tattoo-longevity/,6
https://www.workofarttattoo.com/knowledge/fine-line-tattoo-pain-level/,/knowledge/fine-line-tattoo-pain-level/,Do fine line tattoos hurt less? | Work of Art Knowledge,Do fine line tattoos hurt less?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/fine-line-tattoo-pain-level/,6
https://www.workofarttattoo.com/knowledge/first-tattoo-tips-before-you-book/,/knowledge/first-tattoo-tips-before-you-book/,What should I know before my first tattoo? | Work of Art Knowledge,What should I know before my first tattoo?,yes,piercing commercial hub,yes,no,partial,partial,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/first-tattoo-tips-before-you-book/,6
https://www.workofarttattoo.com/knowledge/how-dark-can-cover-up-tattoo-be/,/knowledge/how-dark-can-cover-up-tattoo-be/,How dark can a cover-up tattoo be compared to the old tattoo? | Work of Art Knowledge,How dark can a cover-up tattoo be compared to the old tattoo?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/how-dark-can-cover-up-tattoo-be/,6
https://www.workofarttattoo.com/knowledge/how-long-piercing-heals/,/knowledge/how-long-piercing-heals/,How long do ear piercings take to heal? | Work of Art Knowledge,How long do ear piercings take to heal?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/how-long-piercing-heals/,6
https://www.workofarttattoo.com/knowledge/how-long-tattoo-session-last/,/knowledge/how-long-tattoo-session-last/,How long does a tattoo session usually last? | Work of Art Knowledge,How long does a tattoo session usually last?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/how-long-tattoo-session-last/,6
https://www.workofarttattoo.com/knowledge/how-much-does-tattoo-cost-las-vegas/,/knowledge/how-much-does-tattoo-cost-las-vegas/,How much do tattoos cost in Las Vegas? | Work of Art Knowledge,How much do tattoos cost in Las Vegas?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/how-much-does-tattoo-cost-las-vegas/,6
https://www.workofarttattoo.com/knowledge/how-often-wash-new-tattoo/,/knowledge/how-often-wash-new-tattoo/,How often should I wash a new tattoo? | Work of Art Knowledge,How often should I wash a new tattoo?,yes,piercing commercial hub,yes,no,partial,yes,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/how-often-wash-new-tattoo/,5
https://www.workofarttattoo.com/knowledge/how-to-compare-tattoo-studios/,/knowledge/how-to-compare-tattoo-studios/,How should I compare tattoo studios in Las Vegas? | Work of Art Knowledge,How should I compare tattoo studios in Las Vegas?,yes,piercing commercial hub,yes,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/how-to-compare-tattoo-studios/,6
https://www.workofarttattoo.com/knowledge/least-painful-tattoo-placements/,/knowledge/least-painful-tattoo-placements/,What are the least painful tattoo placements? | Work of Art Knowledge,What are the least painful tattoo placements?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/least-painful-tattoo-placements/,6
https://www.workofarttattoo.com/knowledge/luxury-studio-vs-strip-walk-in/,/knowledge/luxury-studio-vs-strip-walk-in/,How is a premium tattoo studio different from a Strip walk-in shop? | Work of Art Knowledge,How is a premium tattoo studio different from a Strip walk-in shop?,yes,local visitor mixed tattoo/piercing,partial,no,partial,yes,pending graph pass,local visitor mixed tattoo/piercing,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/luxury-studio-vs-strip-walk-in/,6
https://www.workofarttattoo.com/knowledge/most-painful-tattoo-placements/,/knowledge/most-painful-tattoo-placements/,What are the most painful places to get a tattoo? | Work of Art Knowledge,What are the most painful places to get a tattoo?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/most-painful-tattoo-placements/,6
https://www.workofarttattoo.com/knowledge/piercing-bump-vs-infection/,/knowledge/piercing-bump-vs-infection/,Is a bump on my piercing an infection or irritation? | Work of Art Knowledge,Is a bump on my piercing an infection or irritation?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/piercing-bump-vs-infection/,6
https://www.workofarttattoo.com/knowledge/piercing-starter-jewelry-fit/,/knowledge/piercing-starter-jewelry-fit/,How does Work of Art choose starter jewelry for a piercing? | Work of Art Knowledge,How does Work of Art choose starter jewelry for a piercing?,yes,piercing jewelry/downsizing,yes,no,partial,yes,pending graph pass,piercing jewelry/downsizing,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/piercing-starter-jewelry-fit/,6
https://www.workofarttattoo.com/knowledge/sleeping-with-new-tattoo-tips/,/knowledge/sleeping-with-new-tattoo-tips/,How should I sleep with a new tattoo? | Work of Art Knowledge,How should I sleep with a new tattoo?,yes,piercing commercial hub,yes,no,partial,yes,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/sleeping-with-new-tattoo-tips/,5
https://www.workofarttattoo.com/knowledge/sleeve-tattoo-how-many-sessions/,/knowledge/sleeve-tattoo-how-many-sessions/,How many sessions does a full sleeve tattoo take? | Work of Art Knowledge,How many sessions does a full sleeve tattoo take?,yes,piercing commercial hub,partial,no,partial,partial,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/sleeve-tattoo-how-many-sessions/,6
https://www.workofarttattoo.com/knowledge/tattoo-aftercare-lotion-vs-ointment/,/knowledge/tattoo-aftercare-lotion-vs-ointment/,Should I use lotion or ointment on a healing tattoo? | Work of Art Knowledge,Should I use lotion or ointment on a healing tattoo?,yes,piercing aftercare/healing,yes,no,partial,yes,pending graph pass,piercing aftercare/healing,yes,partial,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-aftercare-lotion-vs-ointment/,5
https://www.workofarttattoo.com/knowledge/tattoo-aging-and-fading-over-time/,/knowledge/tattoo-aging-and-fading-over-time/,Do tattoos fade as you age? | Work of Art Knowledge,Do tattoos fade as you age?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-aging-and-fading-over-time/,5
https://www.workofarttattoo.com/knowledge/tattoo-and-blood-donation-wait/,/knowledge/tattoo-and-blood-donation-wait/,How long after a tattoo must I wait to donate blood? | Work of Art Knowledge,How long after a tattoo must I wait to donate blood?,yes,piercing commercial hub,yes,no,partial,yes,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-and-blood-donation-wait/,5
https://www.workofarttattoo.com/knowledge/tattoo-consultation-what-to-bring/,/knowledge/tattoo-consultation-what-to-bring/,What should I bring to a tattoo consultation? | Work of Art Knowledge,What should I bring to a tattoo consultation?,yes,piercing commercial hub,yes,no,partial,partial,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-consultation-what-to-bring/,6
https://www.workofarttattoo.com/knowledge/tattoo-cover-up-laser-first/,/knowledge/tattoo-cover-up-laser-first/,Do I need laser removal before a cover-up tattoo? | Work of Art Knowledge,Do I need laser removal before a cover-up tattoo?,yes,piercing commercial hub,yes,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-cover-up-laser-first/,6
https://www.workofarttattoo.com/knowledge/tattoo-deposit-policy-why-required/,/knowledge/tattoo-deposit-policy-why-required/,Why do tattoo shops require a deposit? | Work of Art Knowledge,Why do tattoo shops require a deposit?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-deposit-policy-why-required/,6
https://www.workofarttattoo.com/knowledge/tattoo-etiquette-studio-behavior/,/knowledge/tattoo-etiquette-studio-behavior/,What is proper etiquette at a tattoo studio? | Work of Art Knowledge,What is proper etiquette at a tattoo studio?,yes,piercing commercial hub,partial,no,partial,partial,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-etiquette-studio-behavior/,6
https://www.workofarttattoo.com/knowledge/tattoo-flying-after-session/,/knowledge/tattoo-flying-after-session/,Can I fly after getting a tattoo? | Work of Art Knowledge,Can I fly after getting a tattoo?,yes,piercing commercial hub,yes,no,partial,yes,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-flying-after-session/,5
https://www.workofarttattoo.com/knowledge/tattoo-gym-workout-aftercare/,/knowledge/tattoo-gym-workout-aftercare/,When can I exercise after getting a tattoo? | Work of Art Knowledge,When can I exercise after getting a tattoo?,yes,piercing aftercare/healing,yes,no,partial,yes,pending graph pass,piercing aftercare/healing,yes,partial,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-gym-workout-aftercare/,5
https://www.workofarttattoo.com/knowledge/tattoo-healing-itching-desert-climate/,/knowledge/tattoo-healing-itching-desert-climate/,Why does my tattoo itch while healing? | Work of Art Knowledge,Why does my tattoo itch while healing?,yes,piercing aftercare/healing,partial,no,partial,yes,pending graph pass,piercing aftercare/healing,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-healing-itching-desert-climate/,5
https://www.workofarttattoo.com/knowledge/tattoo-healing-peeling-las-vegas/,/knowledge/tattoo-healing-peeling-las-vegas/,Is tattoo peeling normal during healing in Las Vegas? | Work of Art Knowledge,Is tattoo peeling normal during healing in Las Vegas?,yes,piercing aftercare/healing,partial,no,partial,yes,pending graph pass,piercing aftercare/healing,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-healing-peeling-las-vegas/,5
https://www.workofarttattoo.com/knowledge/tattoo-infection-signs-when-to-see-doctor/,/knowledge/tattoo-infection-signs-when-to-see-doctor/,How do I know if my tattoo is infected? | Work of Art Knowledge,How do I know if my tattoo is infected?,yes,piercing commercial hub,yes,no,partial,yes,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-infection-signs-when-to-see-doctor/,5
https://www.workofarttattoo.com/knowledge/tattoo-mri-with-ink/,/knowledge/tattoo-mri-with-ink/,Are tattoos safe for MRI scans? | Work of Art Knowledge,Are tattoos safe for MRI scans?,yes,piercing commercial hub,yes,no,partial,yes,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-mri-with-ink/,5
https://www.workofarttattoo.com/knowledge/tattoo-on-ribs-recovery/,/knowledge/tattoo-on-ribs-recovery/,How painful are rib tattoos and how long do they take to heal? | Work of Art Knowledge,How painful are rib tattoos and how long do they take to heal?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-on-ribs-recovery/,6
https://www.workofarttattoo.com/knowledge/tattoo-over-scar-tissue/,/knowledge/tattoo-over-scar-tissue/,Can you tattoo over scar tissue? | Work of Art Knowledge,Can you tattoo over scar tissue?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-over-scar-tissue/,6
https://www.workofarttattoo.com/knowledge/tattoo-scabbing-normal-or-problem/,/knowledge/tattoo-scabbing-normal-or-problem/,Is scabbing on a new tattoo normal? | Work of Art Knowledge,Is scabbing on a new tattoo normal?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-scabbing-normal-or-problem/,5
https://www.workofarttattoo.com/knowledge/tattoo-second-skin-saniderm-how-long/,/knowledge/tattoo-second-skin-saniderm-how-long/,How long should I keep second skin (Saniderm) on a tattoo? | Work of Art Knowledge,How long should I keep second skin (Saniderm) on a tattoo?,yes,piercing commercial hub,yes,no,partial,yes,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-second-skin-saniderm-how-long/,5
https://www.workofarttattoo.com/knowledge/tattoo-shop-minimum-explained/,/knowledge/tattoo-shop-minimum-explained/,What is a tattoo shop minimum? | Work of Art Knowledge,What is a tattoo shop minimum?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-shop-minimum-explained/,6
https://www.workofarttattoo.com/knowledge/tattoo-shop-near-strip-worth-drive/,/knowledge/tattoo-shop-near-strip-worth-drive/,Is it worth leaving the Strip for a tattoo in Las Vegas? | Work of Art Knowledge,Is it worth leaving the Strip for a tattoo in Las Vegas?,yes,local visitor mixed tattoo/piercing,partial,no,partial,yes,pending graph pass,local visitor mixed tattoo/piercing,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-shop-near-strip-worth-drive/,6
https://www.workofarttattoo.com/knowledge/tattoo-style-matching-artist/,/knowledge/tattoo-style-matching-artist/,How do I match a tattoo style to the right artist? | Work of Art Knowledge,How do I match a tattoo style to the right artist?,yes,piercing commercial hub,yes,no,partial,partial,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-style-matching-artist/,6
https://www.workofarttattoo.com/knowledge/tattoo-sunscreen-after-healing-las-vegas/,/knowledge/tattoo-sunscreen-after-healing-las-vegas/,When can I use sunscreen on a healed tattoo in Las Vegas? | Work of Art Knowledge,When can I use sunscreen on a healed tattoo in Las Vegas?,yes,piercing aftercare/healing,yes,no,partial,yes,pending graph pass,piercing aftercare/healing,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-sunscreen-after-healing-las-vegas/,5
https://www.workofarttattoo.com/knowledge/tattoo-swimming-after-getting-inked/,/knowledge/tattoo-swimming-after-getting-inked/,How long before I can swim after a tattoo? | Work of Art Knowledge,How long before I can swim after a tattoo?,yes,piercing commercial hub,yes,no,partial,yes,pending graph pass,piercing commercial hub,yes,partial,partial,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-swimming-after-getting-inked/,5
https://www.workofarttattoo.com/knowledge/tattoo-tipping-las-vegas/,/knowledge/tattoo-tipping-las-vegas/,How much should I tip a tattoo artist in Las Vegas? | Work of Art Knowledge,How much should I tip a tattoo artist in Las Vegas?,yes,piercing commercial hub,yes,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-tipping-las-vegas/,6
https://www.workofarttattoo.com/knowledge/tattoo-touch-up-timing/,/knowledge/tattoo-touch-up-timing/,When is the right time for a tattoo touch-up? | Work of Art Knowledge,When is the right time for a tattoo touch-up?,yes,piercing commercial hub,partial,no,partial,yes,pending graph pass,piercing commercial hub,yes,yes,yes,,IMPROVE,https://www.workofarttattoo.com/knowledge/tattoo-touch-up-timing/,6
